id,answer
1270,A
1271,D
1272,B
1273,A
1274,C
1275,D
1276,D
1277,C
1278,A
1279,C
1280,B
1281,B
1282,B
1283,A
1284,B
1285,B
1286,C
1287,A
1288,D
1289,C
1290,D
1291,D
1292,A
1293,C
1294,A
1295,C
1296,C
1297,C
1298,A
1299,B
1300,A
1301,B
1302,A
1303,C
1304,D
1305,B
1306,C
1307,A
1308,C
1309,B
1310,B
1311,D
1312,A
1313,B
1314,D
1315,C
1316,C
1317,B
1318,B
1319,C
1320,D
1321,D
1322,B
1323,D
1324,D
1325,A
1326,A
1327,A
1328,B
1329,B
1330,B
1331,D
1332,B
1333,C
1334,D
1335,D
1336,C
1337,D
1338,B
1339,C
1340,C
1341,C
1342,A
1343,C
1344,D
1345,C
1346,B
1347,C
1348,B
1349,A
1350,B
1351,D
1352,B
1353,C
1354,C
1355,D
1356,B
1357,C
1358,A
1359,D
1360,D
1361,B
1362,B
1363,A
1364,C
1365,B
1366,C
1367,D
1368,D
1369,A
1370,B
1371,A
1372,C
1373,A
1374,C
1375,C
1376,B
1377,D
1378,A
1379,B
1380,A
1381,B
1382,C
1383,C
1384,D
1385,B
1386,A
1387,A
1388,D
1389,C
1390,C
1391,B
1392,C
1393,B
1394,A
1395,C
1396,D
1397,C
1398,B
1399,D
1400,D
1401,D
1402,D
1403,B
1404,A
1405,D
1406,A
1407,A
1408,D
1409,D
1410,A
1411,A
1412,B
1413,D
1414,D
1415,C
1416,D
1417,D
1418,A
1419,D
1420,B
1421,D
1422,A
1423,C
1424,A
1425,D
1426,B
1427,A
1428,D
1429,B
1430,B
1431,D
1432,D
1433,B
1434,C
1435,C
1436,B
1437,A
1438,B
1439,A
1440,A
1441,C
1442,D
1443,C
1444,A
1445,C
1446,A
1447,D
1448,A
1449,D
1450,C
1451,D
1452,B
1453,C
1454,A
1455,B
1456,B
1457,C
1458,D
1459,C
1460,A
1461,A
1462,B
1463,D
1464,B
1465,D
1466,C
1467,C
1468,B
1469,A
1470,C
1471,B
1472,B
1473,D
1474,A
1475,B
1476,C
1477,B
1478,C
1479,D
1480,D
1481,A
1482,C
1483,D
1484,B
1485,D
1486,A
1487,C
1488,D
1489,A
1490,B
1491,B
1492,B
1493,B
1494,D
1495,C
1496,D
1497,C
1498,D
1499,C
1500,A
1501,A
1502,B
1503,A
1504,B
1505,D
1506,A
1507,B
1508,A
1509,B
1510,D
1511,A
1512,D
1513,A
1514,A
1515,A
1516,A
1517,A
1518,C
1519,C
1520,A
1521,B
1522,C
1523,B
1524,C
1525,D
1526,A
1527,A
1528,D
1529,A
1530,B
1531,A
1532,B
1533,A
1534,C
1535,B
1536,D
1537,A
1538,A
1539,C
1540,A
1541,B
1542,B
1543,B
1544,C
1545,A
1546,D
1547,B
1548,C
1549,D
1550,D
1551,C
1552,C
1553,B
1554,C
1555,D
1556,B
1557,D
1558,B
1559,D
1560,A
1561,B
1562,A
1563,B
1564,C
1565,B
1566,D
1567,A
1568,A
1569,C
1570,A
1571,C
1572,B
1573,A
1574,B
1575,D
1576,B
1577,C
1578,B
1579,B
1580,D
1581,A
1582,C
1583,C
1584,D
1585,A
1586,B
1587,D
1588,A
1589,B
1590,A
1591,A
1592,A
1593,A
1594,A
1595,C
1596,A
1597,A
1598,A
1599,D
1600,B
1601,A
1602,C
1603,A
1604,D
1605,D
1606,D
1607,A
1608,A
1609,B
1610,A
1611,B
1612,C
1613,C
1614,C
1615,B
1616,C
1617,B
1618,A
1619,B
1620,B
1621,D
1622,C
1623,B
1624,D
1625,D
1626,B
1627,B
1628,B
1629,B
1630,C
1631,A
1632,D
1633,A
1634,B
1635,C
1636,B
1637,B
1638,A
1639,D
1640,D
1641,D
1642,C
1643,B
1644,D
1645,B
1646,C
1647,C
1648,B
1649,B
1650,B
1651,B
1652,D
1653,A
1654,B
1655,C
1656,D
1657,D
1658,B
1659,D
1660,D
1661,A
1662,D
1663,A
1664,B
1665,C
1666,C
1667,D
1668,D
1669,B
1670,B
1671,C
1672,B
1673,A
1674,D
1675,B
1676,D
1677,C
1678,D
1679,A
1680,D
1681,D
1682,B
1683,C
1684,C
1685,C
1686,B
1687,B
1688,B
1689,A
1690,B
1691,A
1692,B
1693,C
1694,A
1695,A
1696,A
1697,A
1698,C
1699,C
1700,C
1701,C
1702,D
1703,D
1704,C
1705,A
1706,D
1707,A
1708,A
1709,A
1710,B
1711,A
1712,D
1713,D
1714,B
1715,D
1716,B
1717,D
1718,A
1719,B
1720,D
1721,B
1722,D
1723,D
1724,B
1725,B
1726,C
1727,D
1728,B
1729,B
1730,C
1731,D
1732,C
1733,B
1734,B
1735,D
1736,D
1737,A
1738,C
1739,C
1740,D
1741,D
1742,C
1743,B
1744,D
1745,C
1746,B
1747,C
1748,D
1749,B
1750,D
1751,C
1752,C
1753,B
1754,B
1755,B
1756,B
1757,B
1758,B
1759,B
1760,C
1761,D
1762,A
1763,C
1764,A
1765,A
1766,D
1767,C
1768,D
1769,D
1770,D
1771,D
1772,D
1773,B
1774,A
1775,A
1776,B
1777,C
1778,A
1779,D
1780,D
1781,D
1782,A
1783,A
1784,C
1785,A
1786,D
1787,B
1788,C
1789,C
1790,A
1791,A
1792,C
1793,B
1794,A
1795,A
1796,A
1797,D
1798,C
1799,A
1800,B
1801,A
1802,B
1803,B
1804,D
1805,B
1806,A
1807,C
1808,C
1809,C
1810,C
1811,A
1812,D
1813,C
1814,B
1815,A
1816,A
1817,A
1818,B
1819,D
1820,B
1821,B
1822,C
1823,B
1824,A
1825,A
1826,D
1827,A
1828,B
1829,C
1830,B
1831,B
1832,D
1833,B
1834,B
1835,B
1836,D
1837,A
1838,A
1839,A
1840,C
1841,B
1842,C
1843,A
1844,B
1845,A
1846,C
1847,C
1848,B
1849,C
1850,C
1851,D
1852,A
1853,C
1854,C
1855,A
1856,C
1857,A
1858,B
1859,B
1860,B
1861,B
1862,A
1863,A
1864,B
1865,D
1866,B
1867,C
1868,B
1869,A
1870,B
1871,A
1872,A
1873,A
1874,A
1875,D
1876,C
1877,C
1878,C
1879,B
1880,A
1881,A
1882,D
1883,B
1884,A
1885,D
1886,A
1887,C
1888,A
1889,B
1890,D
1891,A
1892,A
1893,B
1894,A
1895,B
1896,C
1897,B
1898,D
1899,B
1900,C
1901,D
1902,D
1903,B
1904,D
1905,A
1906,B
1907,D
1908,D
1909,C
1910,C
1911,C
1912,B
1913,A
1914,B
1915,B
1916,D
1917,C
1918,A
1919,D
1920,A
1921,C
1922,A
1923,C
1924,A
1925,D
1926,A
1927,A
1928,B
1929,C
1930,A
1931,A
1932,B
1933,B
1934,A
1935,B
1936,A
1937,C
1938,C
1939,D
1940,A
1941,D
1942,B
1943,B
1944,B
1945,D
1946,A
1947,B
1948,C
1949,C
1950,C
1951,B
1952,A
1953,C
1954,B
1955,D
1956,B
1957,B
1958,D
1959,B
1960,B
1961,B
1962,D
1963,C
1964,D
1965,C
1966,B
1967,B
1968,C
1969,D
1970,A
1971,A
1972,B
1973,B
1974,B
1975,D
1976,A
1977,D
1978,A
1979,D
1980,D
1981,C
1982,D
1983,C
1984,D
1985,C
1986,B
1987,C
1988,D
1989,D
1990,C
1991,D
1992,C
1993,B
1994,D
1995,B
1996,B
1997,D
1998,D
1999,C
2000,B
2001,A
2002,C
2003,A
2004,B
2005,A
2006,B
2007,B
2008,C
2009,D
2010,D
2011,B
2012,D
2013,C
2014,D
2015,B
2016,D
2017,D
2018,A
2019,A
2020,A
2021,A
2022,D
2023,D
2024,B
2025,D
2026,C
2027,D
2028,C
2029,C
2030,B
2031,B
2032,B
2033,A
2034,D
2035,C
2036,B
2037,D
2038,D
2039,D
2040,D
2041,A
2042,A
2043,B
2044,D
2045,B
2046,D
2047,A
2048,C
2049,C
2050,C
2051,A
2052,D
2053,D
2054,B
2055,A
2056,B
2057,C
2058,B
2059,B
2060,B
2061,B
2062,B
2063,C
2064,B
2065,D
2066,B
2067,D
2068,A
2069,C
2070,B
2071,C
2072,B
2073,A
2074,C
2075,A
2076,B
2077,C
2078,A
2079,D
2080,B
2081,A
2082,C
2083,D
2084,D
2085,D
2086,B
2087,C
2088,C
2089,C
2090,A
2091,A
2092,C
2093,C
2094,D
2095,D
2096,D
2097,D
2098,C
2099,C
2100,C
2101,C
2102,C
2103,D
2104,C
2105,B
2106,A
2107,A
2108,D
2109,D
2110,C
2111,C
2112,B
2113,B
2114,A
2115,B
2116,B
2117,B
2118,A
2119,D
2120,A
2121,B
2122,A
2123,B
2124,A
2125,B
2126,A
2127,D
2128,D
2129,B
2130,D
2131,A
2132,D
2133,B
2134,C
2135,A
2136,D
2137,B
2138,D
2139,A
2140,C
2141,B
2142,B
2143,B
2144,C
2145,A
2146,D
2147,D
2148,B
2149,D
2150,D
2151,D
2152,D
2153,C
2154,C
2155,C
2156,B
2157,C
2158,B
2159,A
2160,C
2161,B
2162,D
2163,D
2164,D
2165,B
2166,B
2167,A
2168,C
2169,D
2170,B
2171,A
2172,C
2173,A
2174,A
2175,C
2176,B
2177,C
2178,C
2179,A
2180,A
2181,B
2182,D
2183,B
2184,D
2185,D
2186,A
2187,A
2188,C
2189,C
2190,B
2191,A
2192,D
2193,B
2194,B
2195,C
2196,B
2197,A
2198,A
2199,C
2200,A
2201,C
2202,B
2203,B
2204,C
2205,B
2206,A
2207,C
2208,A
2209,B
2210,B
2211,B
2212,A
2213,B
2214,D
2215,D
2216,C
2217,D
2218,B
2219,C
2220,D
2221,B
2222,B
2223,B
2224,A
2225,A
2226,A
2227,B
2228,A
2229,D
2230,C
2231,C
2232,C
2233,B
2234,D
2235,A
2236,A
2237,B
2238,D
2239,B
2240,B
2241,B
2242,D
2243,B
2244,C
2245,C
2246,B
2247,D
2248,B
2249,B
2250,B
2251,B
2252,A
2253,D
2254,C
2255,D
2256,C
2257,C
2258,A
2259,B
2260,D
2261,B
2262,B
2263,D
2264,D
2265,C
2266,B
2267,D
2268,A
2269,B
2270,C
2271,C
2272,C
2273,A
2274,B
2275,D
2276,A
2277,A
2278,D
2279,C
2280,A
2281,B
2282,D
2283,C
2284,D
2285,C
2286,B
2287,C
2288,B
2289,B
2290,B
2291,C
2292,D
2293,D
2294,C
2295,C
2296,B
2297,C
2298,C
2299,A
2300,C
2301,D
2302,B
2303,B
2304,A
2305,A
2306,A
2307,C
2308,C
2309,B
2310,D
2311,D
2312,A
2313,D
2314,D
2315,D
2316,D
2317,B
2318,A
2319,B
2320,B
2321,A
2322,A
2323,B
2324,A
2325,D
2326,B
2327,B
2328,B
2329,B
2330,D
2331,D
2332,A
2333,D
2334,D
2335,B
2336,C
2337,A
2338,C
2339,A
2340,A
2341,C
2342,D
2343,D
2344,C
2345,C
2346,C
2347,A
2348,A
2349,D
2350,C
2351,A
2352,B
2353,C
2354,A
2355,B
2356,A
2357,B
2358,D
2359,B
2360,B
2361,A
2362,D
2363,C
2364,B
2365,A
2366,C
2367,D
2368,D
2369,D
2370,A
2371,D
2372,C
2373,B
2374,B
2375,D
2376,B
2377,B
2378,B
2379,B
2380,D
2381,C
2382,A
2383,A
2384,B
2385,A
2386,D
2387,A
2388,D
2389,A
2390,C
2391,A
2392,D
2393,D
2394,D
2395,C
2396,C
2397,C
2398,C
2399,C
2400,B
2401,A
2402,B
2403,A
2404,D
2405,C
2406,B
2407,B
2408,B
2409,A
2410,C
2411,C
2412,A
2413,C
2414,C
2415,D
2416,B
2417,D
2418,C
2419,C
2420,A
2421,B
2422,B
2423,D
2424,C
2425,C
2426,C
2427,B
2428,A
2429,D
2430,B
2431,A
2432,C
2433,D
2434,B
2435,B
2436,B
2437,D
2438,C
2439,B
2440,C
2441,C
2442,D
2443,D
2444,A
2445,C
2446,D
2447,C
2448,D
2449,A
2450,A
2451,A
2452,A
2453,D
2454,A
2455,C
2456,B
2457,B
2458,A
2459,C
2460,B
2461,B
2462,D
2463,D
2464,A
2465,B
2466,D
2467,C
2468,B
2469,B
2470,D
2471,C
2472,D
2473,D
2474,C
2475,D
2476,D
2477,A
2478,B
2479,A
2480,A
2481,B
2482,C
2483,B
2484,B
2485,A
2486,B
2487,B
2488,A
2489,A
2490,B
2491,B
2492,B
2493,C
2494,D
2495,C
2496,D
2497,A
2498,C
2499,B
2500,B
2501,C
2502,D
2503,D
2504,C
2505,D
2506,B
2507,B
2508,C
2509,A
2510,A
2511,A
2512,C
2513,A
2514,D
2515,D
2516,D
2517,C
2518,A
2519,B
2520,D
2521,C
2522,A
2523,A
2524,A
2525,C
2526,C
2527,C
2528,B
2529,A
2530,D
2531,B
2532,C
2533,D
2534,C
2535,C
2536,C
2537,B
2538,A
2539,D
2540,A
2541,B
2542,B
2543,D
2544,C
2545,C
2546,C
2547,C
2548,A
2549,A
2550,D
2551,B
2552,C
2553,A
2554,A
2555,D
2556,A
2557,A
2558,A
2559,C
2560,D
2561,A
2562,C
2563,C
2564,B
2565,C
2566,D
2567,D
2568,D
2569,A
2570,A
2571,B
2572,C
2573,B
2574,C
2575,A
2576,A
2577,C
2578,B
2579,D
2580,B
2581,B
2582,D
2583,B
2584,B
2585,A
2586,D
2587,B
2588,D
2589,C
2590,B
2591,A
2592,A
2593,A
2594,D
2595,C
2596,C
2597,C
2598,D
2599,D
2600,B
2601,B
2602,C
2603,C
2604,B
2605,C
2606,B
2607,A
2608,C
2609,A
2610,B
2611,D
2612,B
2613,C
2614,A
2615,B
2616,A
2617,C
2618,A
2619,B
2620,C
2621,D
2622,A
2623,D
2624,A
2625,C
2626,B
2627,A
2628,B
2629,A
2630,D
2631,C
2632,C
2633,D
2634,B
2635,C
2636,C
2637,B
2638,D
2639,C
2640,B
2641,C
2642,A
2643,A
2644,D
2645,C
2646,C
2647,C
2648,B
2649,C
2650,D
2651,C
2652,A
2653,D
2654,B
2655,B
2656,C
2657,A
2658,D
2659,A
2660,B
2661,D
2662,D
2663,B
2664,C
2665,A
2666,D
2667,A
2668,A
2669,C
2670,D
2671,D
2672,C
2673,A
2674,A
2675,C
2676,C
2677,A
2678,D
2679,B
2680,B
2681,C
2682,B
2683,A
2684,B
2685,D
2686,C
2687,A
2688,A
2689,C
2690,A
2691,A
2692,D
2693,A
2694,C
2695,A
2696,C
2697,B
2698,B
2699,D
2700,A
2701,A
2702,D
2703,C
2704,D
2705,A
2706,A
2707,D
2708,C
2709,C
2710,B
2711,D
2712,D
2713,B
2714,B
2715,B
2716,C
2717,A
2718,C
2719,A
2720,D
2721,A
2722,A
2723,B
2724,B
2725,B
2726,D
2727,D
2728,A
2729,A
2730,D
2731,B
2732,B
2733,B
2734,B
2735,B
2736,D
2737,B
2738,A
2739,D
2740,D
2741,B
2742,A
2743,D
2744,B
2745,D
2746,A
2747,C
2748,C
2749,A
2750,C
2751,D
2752,A
2753,B
2754,B
2755,B
2756,B
2757,B
2758,B
2759,C
2760,D
2761,A
2762,B
2763,A
2764,A
2765,A
2766,C
2767,C
2768,D
2769,B
2770,C
2771,C
2772,B
2773,C
2774,A
2775,A
2776,B
2777,C
2778,D
2779,A
2780,D
2781,C
2782,D
2783,D
2784,A
2785,A
2786,C
2787,A
2788,D
2789,C
2790,A
2791,A
2792,B
2793,A
2794,B
2795,D
2796,D
2797,C
2798,C
2799,C
2800,C
2801,C
2802,C
2803,A
2804,C
2805,B
2806,C
2807,A
2808,C
2809,C
2810,B
2811,B
2812,B
2813,A
2814,D
2815,B
2816,C
2817,A
2818,D
2819,A
2820,D
2821,A
2822,C
2823,D
2824,B
2825,B
2826,A
2827,D
2828,A
2829,C
2830,C
2831,B
2832,C
2833,B
2834,D
2835,C
2836,A
2837,A
2838,A
2839,A
2840,D
2841,B
2842,B
2843,B
2844,B
2845,A
2846,A
2847,A
2848,C
2849,C
2850,A
2851,D
2852,C
2853,D
2854,D
2855,C
2856,B
2857,C
2858,C
2859,A
2860,C
2861,B
2862,B
2863,D
2864,B
2865,B
2866,A
2867,A
2868,D
2869,D
2870,B
2871,A
2872,B
2873,D
2874,C
2875,D
2876,A
2877,A
2878,C
2879,A
2880,B
2881,B
2882,C
2883,D
2884,D
2885,A
2886,B
2887,C
2888,A
2889,D
2890,A
2891,B
2892,B
2893,D
2894,B
2895,A
2896,B
2897,C
2898,B
2899,D
2900,D
2901,D
2902,C
2903,B
2904,B
2905,B
2906,C
2907,D
2908,C
2909,A
2910,B
2911,B
2912,A
2913,B
2914,A
2915,D
2916,C
2917,D
2918,A
2919,A
2920,B
2921,A
2922,D
2923,A
2924,D
2925,B
2926,D
2927,A
2928,A
2929,C
2930,A
2931,B
2932,D
2933,C
2934,A
2935,B
2936,A
2937,B
2938,C
2939,C
2940,D
2941,C
2942,A
2943,B
2944,A
2945,B
2946,B
2947,B
2948,B
2949,A
2950,A
2951,A
2952,C
2953,B
2954,D
2955,A
2956,D
2957,A
2958,C
2959,A
2960,C
2961,A
2962,D
2963,D
2964,C
2965,C
2966,B
2967,C
2968,B
2969,A
2970,D
2971,B
2972,A
2973,A
2974,D
2975,A
2976,D
2977,A
2978,A
2979,B
2980,C
2981,B
2982,B
2983,A
2984,C
2985,B
2986,C
2987,A
2988,D
2989,C
2990,C
2991,B
2992,D
2993,D
2994,C
2995,D
2996,B
2997,C
