id,answer
741,C
742,D
743,A
744,B
745,C
746,A
747,D
748,B
749,D
750,C
751,B
752,A
753,A
754,C
755,B
756,D
757,A
758,B
759,C
760,D
761,D
762,A
763,C
764,B
765,A
766,D
767,C
768,B
769,A
770,D
771,B
772,C
773,B
774,D
775,C
776,A
777,D
778,B
779,C
780,A
781,A
782,C
783,B
784,D
785,C
786,A
787,D
788,B
789,B
790,C
791,D
792,A
793,C
794,A
795,B
796,D
797,D
798,B
799,A
800,C
801,C
802,B
803,D
804,A
805,C
806,B
807,D
808,A
809,A
810,D
811,B
812,C
813,B
814,D
815,C
816,A
817,D
818,C
819,B
820,A
821,D
822,B
823,A
824,C
825,C
826,B
827,D
828,A
829,D
830,B
831,C
832,A
833,D
834,B
835,A
836,C
837,B
838,C
839,D
840,A
841,B
842,A
843,D
844,C
845,A
846,C
847,B
848,D
849,D
850,C
851,A
852,B
853,B
854,C
855,A
856,D
857,D
858,C
859,A
860,B
861,C
862,D
863,B
864,A
865,D
866,A
867,B
868,C
869,B
870,C
871,D
872,A
873,B
874,C
875,A
876,D
877,C
878,D
879,B
880,A
881,C
882,A
883,B
884,D
885,C
886,B
887,D
888,A
889,C
890,B
891,D
892,A
893,D
894,B
895,A
896,C
897,D
898,B
899,C
900,A
901,B
902,A
903,C
904,D
905,A
906,C
907,D
908,B
909,A
910,C
911,D
912,B
913,C
914,A
915,D
916,B
917,D
918,B
919,C
920,A
921,D
922,B
923,C
924,A
925,D
926,B
927,C
928,A
929,C
930,B
931,D
932,A
933,A
934,C
935,D
936,B
937,A
938,C
939,B
940,D
941,A
942,C
943,D
944,B
945,B
946,D
947,A
948,C
949,B
950,C
951,D
952,A
953,C
954,B
955,A
956,D
957,D
958,B
959,C
960,A
961,D
962,A
963,C
964,B
965,D
966,C
967,B
968,A
969,B
970,C
971,A
972,D
973,A
974,B
975,D
976,C
977,C
978,B
979,D
980,A
981,D
982,B
983,A
984,C
985,D
986,C
987,A
988,B
989,D
990,B
991,C
992,A
993,C
994,B
995,A
996,D
997,A
998,B
999,D
1000,C
1001,D
1002,B
1003,A
1004,D
1005,B
1006,C
1007,D
1008,D
1009,C
1010,D
1011,C
1012,A
1013,C
1014,B
1015,A
1016,D
1017,A
1018,B
1019,C
1020,C
1021,B
1022,B
1023,B
1024,B
1025,D
1026,B
1027,C
1028,C
1029,B
1030,C
1031,C
1032,D
1033,B
1034,A
1035,C
1036,D
1037,B
1038,C
1039,A
1040,D
1041,B
1042,A
1043,D
1044,B
1045,C
1046,A
1047,D
1048,A
1049,A
1050,D
1051,B
1052,C
1053,A
1054,C
1055,D
1056,C
1057,B
1058,B
1059,C
1060,C
1061,C
1062,A
1063,A
1064,B
1065,C
1066,C
1067,B
1068,D
1069,C
1070,B
1071,B
1072,C
1073,D
1074,D
1075,B
1076,D
1077,A
1078,A
1079,B
1080,A
1081,C
1082,C
1083,B
1084,C
1085,B
1086,B
1087,A
1088,C
1089,D
1090,C
1091,C
1092,D
1093,C
1094,C
1095,C
1096,D
1097,B
1098,C
1099,B
1100,C
1101,C
1102,C
1103,C
1104,B
1105,A
1106,A
1107,D
1108,D
1109,B
1110,A
1111,B
1112,A
1113,B
1114,A
1115,B
1116,C
1117,D
1118,D
1119,A
1120,C
1121,C
1122,B
1123,A
1124,D
1125,A
1126,A
1127,C
1128,C
1129,B
1130,D
1131,C
1132,A
1133,D
1134,C
1135,B
1136,C
1137,C
1138,B
1139,D
1140,D
1141,C
1142,C
1143,D
1144,A
1145,B
1146,D
1147,A
1148,A
1149,C
1150,B
1151,C
1152,B
1153,D
1154,D
1155,A
1156,B
1157,A
1158,D
1159,D
1160,A
1161,B
1162,D
1163,A
1164,B
1165,C
1166,C
1167,C
1168,B
1169,A
1170,D
1171,B
1172,A
1173,C
1174,A
1175,B
1176,B
1177,B
1178,B
1179,C
1180,A
1181,A
1182,D
1183,A
1184,B
1185,A
1186,C
1187,C
1188,A
1189,C
1190,B
1191,D
1192,A
1193,B
1194,A
1195,C
1196,D
1197,B
1198,C
1199,C
1200,C
1201,A
1202,D
1203,C
1204,A
1205,B
1206,B
1207,D
1208,C
1209,D
1210,D
1211,C
1212,B
1213,B
1214,D
1215,D
1216,D
1217,B
1218,D
1219,A
1220,B
1221,C
1222,C
1223,A
1224,A
1225,B
1226,C
1227,A
1228,C
1229,D
1230,B
1231,C
1232,A
1233,B
1234,D
1235,A
1236,C
1237,C
1238,D
1239,D
1240,C
1241,A
1242,A
1243,A
1244,A
1245,B
1246,D
1247,A
1248,D
1249,D
1250,D
1251,A
1252,B
1253,C
1254,D
1255,C
1256,A
1257,D
1258,B
1259,D
1260,A
1261,B
1262,C
1263,B
1264,A
1265,C
1266,D
1267,A
1268,D
1269,B
1270,C
1271,C
1272,B
1273,A
1274,D
1275,B
1276,D
1277,A
1278,C
1279,B
1280,D
1281,A
1282,C
1283,B
1284,D
1285,C
1286,A
1287,D
1288,B
1289,C
1290,A
1291,B
1292,C
1293,D
1294,A
1295,A
1296,D
1297,C
1298,B
1299,B
1300,C
1301,A
1302,D
1303,D
1304,C
1305,A
1306,B
1307,C
1308,D
1309,B
1310,A
1311,A
1312,B
1313,C
1314,D
1315,A
1316,D
1317,B
1318,C
1319,C
1320,D
1321,B
1322,A
1323,D
1324,B
1325,C
1326,A
1327,B
1328,D
1329,C
1330,A
1331,D
1332,C
1333,B
1334,A
1335,D
1336,B
1337,C
1338,A
1339,C
1340,B
1341,A
1342,D
1343,B
1344,A
1345,D
1346,C
1347,A
1348,C
1349,D
1350,B
1351,C
1352,A
1353,B
1354,D
1355,A
1356,D
1357,B
1358,C
1359,A
1360,B
1361,D
1362,C
1363,B
1364,C
1365,D
1366,A
1367,A
1368,D
1369,B
1370,C
1371,D
1372,A
1373,B
1374,C
1375,D
1376,C
1377,B
1378,A
1379,A
1380,B
1381,D
1382,C
1383,B
1384,A
1385,D
1386,C
1387,A
1388,D
1389,B
1390,C
1391,B
1392,C
1393,A
1394,D
1395,C
1396,B
1397,D
1398,A
1399,B
1400,C
1401,D
1402,A
1403,D
1404,B
1405,C
1406,A
1407,D
1408,C
1409,A
1410,B
1411,D
1412,A
1413,B
1414,C
1415,A
1416,B
1417,D
1418,C
1419,D
1420,C
1421,A
1422,B
1423,C
1424,D
1425,B
1426,A
1427,C
1428,A
1429,D
1430,B
1431,A
1432,B
1433,C
1434,D
1435,B
1436,D
1437,A
1438,C
1439,C
1440,A
1441,D
1442,B
1443,B
1444,C
1445,A
1446,D
1447,B
1448,A
1449,C
1450,D
1451,A
1452,C
1453,D
1454,B
1455,D
1456,B
1457,A
1458,C
1459,C
1460,A
1461,D
1462,B
1463,C
1464,B
1465,D
1466,A
1467,B
1468,C
1469,A
1470,D
1471,D
1472,B
1473,A
1474,C
1475,B
1476,A
1477,D
1478,C
1479,C
1480,B
1481,D
1482,A
1483,A
1484,D
1485,C
1486,B
1487,A
1488,C
1489,B
1490,D
1491,C
1492,B
1493,A
1494,D
1495,C
1496,B
1497,A
1498,D
1499,A
1500,C
