id,answer
169,Sai
170,Đúng
171,Đúng
172,Đúng
173,Đúng
174,Đúng
175,Đúng
176,Sai
177,Sai
178,Đúng
179,Đúng
180,Sai
181,Sai
182,Đúng
183,Sai
184,Sai
185,Sai
186,Sai
187,Đúng
188,Đúng
189,Sai
190,Đúng
191,Sai
192,Đúng
193,Sai
194,Sai
195,Đúng
196,Sai
197,Đúng
198,Sai
199,Đúng
200,Đúng
201,Sai
202,Đúng
203,Sai
204,Đúng
205,Đúng
206,Sai
207,Đúng
208,Đúng
209,Sai
210,Sai
211,Sai
212,Đúng
213,Sai
214,Đúng
215,Đúng
216,Sai
217,Đúng
218,Sai
219,Sai
220,Đúng
221,Đúng
222,Sai
223,Đúng
224,Sai
225,Sai
226,Đúng
227,Sai
228,Đúng
229,Sai
230,Đúng
231,Đúng
232,Sai
233,Đúng
234,Sai
235,Sai
236,Sai
237,Đúng
238,Đúng
239,Đúng
240,Đúng
241,Sai
242,Sai
243,Sai
244,Sai
245,Sai
246,Đúng
247,Đúng
248,Sai
249,Sai
250,Đúng
251,Sai
252,Sai
253,Đúng
254,Đúng
255,Sai
256,Đúng
257,Đúng
258,Đúng
259,Sai
260,Sai
261,Đúng
262,Sai
263,Sai
264,Đúng
265,Sai
266,Đúng
267,Sai
268,Sai
269,Đúng
270,Đúng
271,Sai
272,Sai
273,Đúng
274,Đúng
275,Sai
276,Đúng
277,Đúng
278,Sai
279,Đúng
280,Đúng
281,Đúng
282,Sai
283,Sai
284,Đúng
285,Đúng
286,Sai
287,Đúng
288,Đúng
289,Sai
290,Đúng
291,Sai
292,Đúng
293,Đúng
294,Sai
295,Đúng
296,Sai
297,Sai
298,Đúng
299,Sai
300,Đúng
301,Sai
302,Đúng
303,Đúng
304,Sai
305,Sai
306,Sai
307,Đúng
308,Sai
309,Sai
310,Đúng
311,Sai
312,Đúng
313,Sai
314,Sai
315,Sai
316,Đúng
317,Sai
318,Đúng
319,Sai
320,Sai
321,Đúng
322,Đúng
323,Đúng
324,Đúng
325,Sai
326,Đúng
327,Đúng
328,Sai
329,Đúng
330,Đúng
331,Sai
332,Đúng
333,Sai
334,Sai
335,Đúng
336,Sai
337,Sai
338,Sai
339,Sai
340,Sai
341,Đúng
342,Sai
343,Sai
344,Đúng
345,Sai
346,Đúng
347,Đúng
348,Sai
349,Đúng
350,Sai
351,Sai
352,Sai
353,Đúng
354,Sai
355,Đúng
356,Sai
357,Sai
358,Đúng
359,Đúng
360,Đúng
361,Đúng
362,Sai
363,Đúng
364,Sai
365,Đúng
366,Sai
367,Đúng
368,Sai
369,Đúng
370,Đúng
371,Sai
372,Đúng
373,Đúng
374,Đúng
375,Đúng
376,Đúng
377,Sai
378,Sai
379,Đúng
380,Sai
381,Đúng
382,Đúng
383,Đúng
384,Đúng
385,Sai
386,Đúng
387,Sai
388,Đúng
389,Sai
390,Đúng
391,Đúng
392,Sai
393,Đúng
394,Đúng
395,Sai
396,Sai
397,Đúng
398,Sai
399,Đúng
400,Sai
401,Đúng
402,Đúng
403,Sai
404,Sai
405,Đúng
406,Sai
407,Đúng
408,Sai
409,Đúng
410,Đúng
411,Sai
412,Sai
413,Đúng
414,Đúng
415,Đúng
416,Đúng
417,Đúng
418,Đúng
419,Sai
420,Đúng
421,Đúng
422,Đúng
423,Sai
424,Đúng
425,Sai
426,Đúng
427,Sai
428,Đúng
429,Sai
430,Đúng
431,Sai
432,Sai
433,Sai
434,Đúng
435,Sai
436,Đúng
437,Sai
438,Đúng
439,Sai
440,Sai
441,Sai
442,Đúng
443,Đúng
444,Sai
445,Sai
446,Sai
447,Đúng
448,Sai
449,Không có dữ kiện
450,Không có dữ kiện
451,Không có dữ kiện
452,Không có dữ kiện
453,Không có dữ kiện
454,Không có dữ kiện
455,Không có dữ kiện
456,Không có dữ kiện
457,Không có dữ kiện
458,Không có dữ kiện
459,Không có dữ kiện
460,Không có dữ kiện
461,Không có dữ kiện
462,Không có dữ kiện
463,Không có dữ kiện
464,Không có dữ kiện
465,Không có dữ kiện
466,Không có dữ kiện
467,Không có dữ kiện
468,Không có dữ kiện
469,Không có dữ kiện
470,Không có dữ kiện
471,Không có dữ kiện
472,Không có dữ kiện
473,Không có dữ kiện
474,Không có dữ kiện
475,Không có dữ kiện
476,Không có dữ kiện
477,Không có dữ kiện
478,Không có dữ kiện
479,Không có dữ kiện
480,Không có dữ kiện
481,Không có dữ kiện
482,Không có dữ kiện
483,Không có dữ kiện
484,Không có dữ kiện
485,Không có dữ kiện
486,Không có dữ kiện
487,Không có dữ kiện
488,Không có dữ kiện
489,Không có dữ kiện
490,Không có dữ kiện
491,Không có dữ kiện
492,Không có dữ kiện
493,Không có dữ kiện
494,Không có dữ kiện
495,Không có dữ kiện
496,Không có dữ kiện
497,Không có dữ kiện
498,Không có dữ kiện
499,Không có dữ kiện
500,Không có dữ kiện
501,Không có dữ kiện
502,Không có dữ kiện
503,Không có dữ kiện
504,Không có dữ kiện
505,Không có dữ kiện
506,Không có dữ kiện
507,Không có dữ kiện
508,Không có dữ kiện
509,Không có dữ kiện
510,Không có dữ kiện
511,Không có dữ kiện
512,Không có dữ kiện
513,Không có dữ kiện
514,Không có dữ kiện
515,Không có dữ kiện
516,Không có dữ kiện
517,Không có dữ kiện
518,Không có dữ kiện
519,Không có dữ kiện
520,Không có dữ kiện
521,Không có dữ kiện
522,Không có dữ kiện
523,Không có dữ kiện
524,Không có dữ kiện
525,Không có dữ kiện
526,Không có dữ kiện
527,Không có dữ kiện
528,Không có dữ kiện
529,Không có dữ kiện
530,Không có dữ kiện
531,Không có dữ kiện
532,Không có dữ kiện
533,Không có dữ kiện
534,Không có dữ kiện
535,Không có dữ kiện
536,Không có dữ kiện
537,Không có dữ kiện
538,Không có dữ kiện
539,Không có dữ kiện
540,Không có dữ kiện
541,Không có dữ kiện
542,Không có dữ kiện
543,Không có dữ kiện
544,Không có dữ kiện
545,Không có dữ kiện
546,Không có dữ kiện
547,Không có dữ kiện
548,Không có dữ kiện
549,Không có dữ kiện
550,Không có dữ kiện
551,Không có dữ kiện
552,Không có dữ kiện
553,Không có dữ kiện
554,Không có dữ kiện
555,Không có dữ kiện
556,Không có dữ kiện
557,Không có dữ kiện
558,Không có dữ kiện
559,Không có dữ kiện
560,Không có dữ kiện
561,Không có dữ kiện
562,Không có dữ kiện
563,Không có dữ kiện
564,Không có dữ kiện
565,Không có dữ kiện
566,Không có dữ kiện
567,Không có dữ kiện
568,Không có dữ kiện
569,Không có dữ kiện
570,Không có dữ kiện
571,Không có dữ kiện
572,Không có dữ kiện
573,Không có dữ kiện
574,Không có dữ kiện
575,Không có dữ kiện
576,Không có dữ kiện
577,Không có dữ kiện
578,Không có dữ kiện
579,Không có dữ kiện
580,Không có dữ kiện
581,Không có dữ kiện
582,Không có dữ kiện
583,Không có dữ kiện
584,Không có dữ kiện
585,Không có dữ kiện
586,Không có dữ kiện
587,Không có dữ kiện
588,Không có dữ kiện
589,Không có dữ kiện
590,Không có dữ kiện
591,Không có dữ kiện
592,Không có dữ kiện
593,Không có dữ kiện
594,Không có dữ kiện
595,Không có dữ kiện
596,Không có dữ kiện
597,Không có dữ kiện
598,Không có dữ kiện
599,Không có dữ kiện
600,Sai
601,Đúng
602,Sai
603,Đúng
604,Sai
605,Sai
606,Đúng
607,Sai
608,Đúng
609,Sai
610,Đúng
611,Đúng
612,Sai
613,Sai
614,Đúng
615,Đúng
616,Sai
617,Đúng
618,Sai
619,Sai
620,Đúng
621,Đúng
622,Sai
623,Đúng
624,Đúng
625,Sai
626,Sai
627,Sai
628,Đúng
629,Đúng
630,Sai
631,Sai
632,Sai
633,Sai
634,Sai
635,Đúng
636,Sai
637,Đúng
638,Sai
639,Sai
640,Đúng
641,Sai
642,Đúng
643,Sai
644,Đúng
645,Sai
646,Đúng
647,Sai
648,Đúng
649,Sai
650,Đúng
651,Đúng
652,Đúng
653,Sai
654,Sai
655,Đúng
656,Sai
657,Sai
658,Đúng
659,Đúng
660,Sai
661,Sai
662,Đúng
663,Sai
664,Đúng
665,Sai
666,Sai
667,Đúng
668,Đúng
669,Đúng
670,Sai
671,Đúng
672,Sai
673,Đúng
674,Sai
675,Sai
676,Đúng
677,Sai
678,Sai
679,Đúng
680,Đúng
681,Sai
682,Sai
683,Đúng
684,Đúng
685,Đúng
686,Sai
687,Đúng
688,Sai
689,Sai
690,Đúng
691,Sai
692,Đúng
693,Sai
694,Đúng
695,Sai
696,Đúng
697,Sai
698,Sai
699,Sai
700,Đúng
701,Sai
702,Đúng
703,Sai
704,Sai
705,Sai
706,Đúng
707,Sai
708,Sai
709,Sai
710,Sai
711,Sai
712,Đúng
713,Đúng
714,Đúng
715,Sai
716,Đúng
717,Đúng
718,Sai
719,Sai
720,Sai
721,Sai
722,Sai
723,Đúng
724,Đúng
725,Sai
726,Sai
727,Đúng
728,Đúng
729,Sai
730,Sai
731,Sai
732,Sai
733,Đúng
734,Sai
735,Đúng
736,Đúng
737,Đúng
738,Sai
739,Sai
740,Sai
741,Đúng
742,Đúng
743,Sai
744,Đúng
745,Sai
746,Sai
747,Sai
748,Đúng
749,Sai
750,Đúng
751,Sai
752,Đúng
753,Sai
754,Đúng
755,Sai
756,Đúng
757,Đúng
758,Sai
759,Đúng
760,Đúng
761,Đúng
762,Đúng
763,Đúng
764,Sai
765,Đúng
766,Sai
767,Sai
768,Đúng
769,Sai
770,Đúng
771,Đúng
772,Đúng
773,Sai
774,Sai
775,Sai
776,Sai
777,Sai
778,Đúng
779,Sai
780,Sai
781,Sai
782,Đúng
783,Sai
784,Đúng
785,Đúng
786,Sai
787,Đúng
788,Sai
789,Đúng
790,Đúng
791,Đúng
792,Đúng
793,Đúng
794,Sai
795,Đúng
796,Đúng
797,Sai
798,Đúng
799,Đúng
800,Sai
801,Đúng
802,Đúng
803,Sai
804,Sai
805,Đúng
806,Sai
807,Sai
808,Sai
809,Đúng
810,Sai
811,Sai
812,Sai
813,Sai
814,Đúng
815,Sai
816,Đúng
817,Đúng
818,Sai
819,Đúng
820,Đúng
821,Sai
822,Sai
823,Đúng
824,Đúng
825,Đúng
826,Đúng
827,Sai
828,Sai
829,Sai
830,Sai
831,Đúng
832,Đúng
833,Đúng
834,Sai
835,Sai
836,Đúng
837,Sai
838,Sai
839,Đúng
840,Đúng
841,Sai
842,Đúng
843,Sai
844,Đúng
845,Sai
846,Sai
847,Sai
848,Đúng
849,Sai
850,Đúng
851,Đúng
852,Sai
853,Sai
854,Đúng
855,Đúng
856,Đúng
857,Đúng
858,Đúng
859,Đúng
860,Sai
861,Đúng
862,Sai
863,Đúng
864,Đúng
865,Sai
866,Đúng
867,Đúng
868,Đúng
869,Đúng
870,Sai
871,Đúng
872,Đúng
873,Đúng
874,Đúng
875,Đúng
876,Đúng
877,Đúng
878,Sai
879,Đúng
880,Đúng
881,Đúng
882,Đúng
883,Đúng
884,Sai
885,Sai
886,Đúng
887,Sai
888,Đúng
889,Sai
890,Sai
891,Sai
892,Đúng
893,Sai
894,Đúng
895,Đúng
896,Đúng
897,Đúng
898,Sai
899,Đúng
900,Đúng
901,Sai
902,Sai
903,Đúng
904,Sai
905,Đúng
906,Đúng
907,Đúng
908,Đúng
909,Đúng
910,Sai
911,Đúng
912,Sai
913,Sai
914,Đúng
915,Sai
916,Sai
917,Sai
918,Sai
919,Sai
920,Sai
921,Đúng
922,Đúng
923,Đúng
924,Sai
925,Sai
926,Đúng
927,Sai
928,Đúng
929,Sai
930,Đúng
931,Sai
932,Đúng
933,Đúng
934,Đúng
935,Đúng
936,Sai
937,Đúng
938,Sai
939,Đúng
940,Sai
941,Đúng
942,Đúng
943,Sai
944,Sai
945,Sai
946,Đúng
947,Sai
948,Đúng
949,Sai
950,Đúng
951,Đúng
952,Đúng
953,Sai
954,Đúng
955,Đúng
956,Đúng
957,Sai
958,Sai
959,Sai
960,Đúng
961,Sai
962,Đúng
963,Sai
964,Đúng
965,Sai
966,Đúng
967,Sai
968,Đúng
969,Đúng
970,Sai
971,Đúng
972,Sai
973,Đúng
974,Sai
975,Đúng
976,Đúng
977,Đúng
978,Sai
979,Đúng
980,Sai
981,Sai
982,Đúng
983,Sai
984,Sai
985,Sai
986,Sai
987,Sai
988,Sai
989,Đúng
990,Đúng
991,Đúng
992,Đúng
993,Sai
994,Sai
995,Sai
996,Đúng
997,Đúng
998,Sai
999,Đúng
1000,Sai
1001,Sai
1002,Đúng
1003,Sai
1004,Đúng
1005,Sai
1006,Đúng
1007,Đúng
1008,Đúng
1009,Đúng
1010,Sai
1011,Sai
1012,Đúng
1013,Đúng
1014,Sai
1015,Sai
1016,Đúng
1017,Sai
1018,Sai
1019,Sai
1020,Đúng
1021,Đúng
1022,Đúng
1023,Sai
1024,Sai
1025,Đúng
1026,Sai
1027,Đúng
1028,Đúng
1029,Sai
1030,Đúng
1031,Sai
1032,Sai
1033,Đúng
1034,Sai
1035,Sai
1036,Sai
1037,Sai
1038,Đúng
1039,Đúng
1040,Đúng
1041,Sai
1042,Sai
1043,Sai
1044,Sai
1045,Sai
1046,Đúng
1047,Sai
1048,Đúng
1049,Sai
1050,Sai
1051,Đúng
1052,Đúng
1053,Đúng
1054,Đúng
1055,Sai
1056,Sai
1057,Sai
1058,Sai
1059,Sai
1060,Sai
1061,Sai
1062,Sai
1063,Đúng
1064,Sai
1065,Sai
1066,Sai
1067,Sai
1068,Đúng
1069,Đúng
1070,Sai
1071,Sai
1072,Đúng
1073,Đúng
1074,Sai
1075,Sai
1076,Đúng
1077,Đúng
1078,Đúng
1079,Đúng
1080,Sai
1081,Sai
1082,Đúng
1083,Đúng
1084,Đúng
1085,Sai
1086,Đúng
1087,Sai
1088,Đúng
1089,Đúng
1090,Đúng
1091,Sai
1092,Sai
1093,Sai
1094,Sai
1095,Sai
1096,Đúng
1097,Sai
1098,Đúng
1099,Đúng
1100,Đúng
1101,Đúng
1102,Đúng
1103,Đúng
1104,Đúng
1105,Sai
1106,Sai
1107,Sai
1108,Đúng
1109,Sai
1110,Đúng
1111,Sai
1112,Sai
1113,Sai
1114,Đúng
1115,Đúng
1116,Đúng
1117,Đúng
1118,Sai
1119,Sai
1120,Sai
1121,Đúng
1122,Sai
1123,Sai
1124,Đúng
1125,Sai
1126,Sai
1127,Đúng
1128,Đúng
1129,Đúng
1130,Sai
1131,Sai
1132,Sai
1133,Sai
1134,Sai
1135,Đúng
1136,Sai
1137,Đúng
1138,Sai
1139,Đúng
1140,Đúng
1141,Đúng
1142,Sai
1143,Sai
1144,Sai
1145,Đúng
1146,Sai
1147,Đúng
1148,Đúng
1149,Sai
1150,Đúng
1151,Sai
1152,Sai
1153,Đúng
1154,Đúng
1155,Đúng
1156,Sai
1157,Đúng
1158,Đúng
1159,Đúng
1160,Đúng
1161,Đúng
1162,Đúng
1163,Sai
1164,Sai
1165,Sai
1166,Sai
1167,Đúng
1168,Sai
1169,Đúng
1170,Đúng
1171,Đúng
1172,Sai
1173,Đúng
1174,Đúng
1175,Đúng
1176,Sai
1177,Sai
1178,Đúng
1179,Sai
1180,Sai
1181,Đúng
1182,Sai
1183,Sai
1184,Đúng
1185,Đúng
1186,Đúng
1187,Sai
1188,Sai
1189,Đúng
1190,Sai
1191,Đúng
1192,Sai
1193,Đúng
1194,Đúng
1195,Sai
1196,Đúng
1197,Sai
1198,Sai
1199,Đúng
1200,Đúng
1201,Sai
1202,Sai
1203,Sai
1204,Sai
1205,Sai
1206,Đúng
1207,Sai
1208,Sai
1209,Sai
1210,Sai
1211,Sai
1212,Đúng
1213,Đúng
1214,Sai
1215,Sai
1216,Đúng
1217,Đúng
1218,Đúng
1219,Đúng
1220,Sai
1221,Đúng
1222,Đúng
1223,Đúng
1224,Sai
1225,Đúng
1226,Đúng
1227,Đúng
1228,Đúng
1229,Sai
1230,Đúng
1231,Sai
1232,Đúng
1233,Sai
1234,Đúng
1235,Sai
1236,Đúng
1237,Sai
1238,Sai
1239,Đúng
1240,Đúng
1241,Đúng
1242,Đúng
1243,Sai
1244,Sai
1245,Đúng
1246,Sai
1247,Sai
1248,Đúng
1249,Đúng
1250,Đúng
1251,Đúng
1252,Đúng
1253,Đúng
1254,Đúng
1255,Đúng
1256,Đúng
1257,Đúng
1258,Đúng
1259,Sai
1260,Sai
1261,Sai
1262,Đúng
1263,Sai
1264,Sai
1265,Đúng
1266,Đúng
1267,Đúng
1268,Đúng
1269,Đúng
1270,Sai
1271,Đúng
1272,Đúng
1273,Đúng
1274,Đúng
1275,Sai
1276,Đúng
1277,Đúng
1278,Đúng
1279,Đúng
1280,Đúng
1281,Sai
1282,Đúng
1283,Đúng
1284,Đúng
1285,Đúng
1286,Đúng
1287,Sai
1288,Sai
1289,Đúng
1290,Đúng
1291,Sai
1292,Đúng
1293,Sai
1294,Đúng
1295,Đúng
1296,Đúng
1297,Sai
1298,Đúng
1299,Đúng
1300,Đúng
1301,Sai
1302,Sai
1303,Sai
1304,Đúng
1305,Sai
1306,Sai
1307,Đúng
1308,Sai
1309,Đúng
1310,Đúng
1311,Sai
1312,Đúng
1313,Đúng
1314,Đúng
1315,Đúng
1316,Sai
1317,Sai
1318,Sai
1319,Sai
1320,Sai
1321,Sai
1322,Sai
1323,Sai
1324,Đúng
1325,Đúng
1326,Đúng
1327,Đúng
1328,Đúng
1329,Đúng
1330,Đúng
1331,Đúng
1332,Đúng
1333,Sai
1334,Đúng
1335,Sai
1336,Đúng
1337,Đúng
1338,Sai
1339,Sai
1340,Đúng
1341,Sai
1342,Đúng
1343,Đúng
1344,Đúng
1345,Sai
1346,Đúng
1347,Sai
1348,Sai
1349,Sai
1350,Sai
1351,Sai
1352,Sai
1353,Sai
1354,Sai
1355,Sai
1356,Đúng
1357,Sai
1358,Sai
1359,Sai
1360,Đúng
1361,Đúng
1362,Sai
1363,Sai
1364,Đúng
1365,Sai
1366,Sai
1367,Đúng
1368,Đúng
1369,Sai
1370,Đúng
1371,Sai
1372,Đúng
1373,Đúng
1374,Đúng
1375,Đúng
1376,Đúng
1377,Đúng
1378,Đúng
1379,Đúng
1380,Sai
1381,Đúng
1382,Đúng
1383,Đúng
1384,Đúng
1385,Sai
1386,Đúng
1387,Sai
1388,Đúng
1389,Đúng
1390,Sai
1391,Đúng
1392,Đúng
1393,Sai
1394,Đúng
1395,Sai
1396,Đúng
1397,Sai
1398,Sai
1399,Sai
1400,Sai
1401,Đúng
1402,Sai
1403,Sai
1404,Đúng
1405,Sai
1406,Đúng
1407,Sai
1408,Sai
1409,Đúng
1410,Đúng
1411,Sai
1412,Đúng
1413,Sai
1414,Đúng
1415,Sai
1416,Đúng
1417,Sai
1418,Sai
1419,Sai
1420,Đúng
1421,Đúng
1422,Đúng
1423,Sai
1424,Đúng
1425,Đúng
1426,Sai
1427,Sai
1428,Đúng
1429,Sai
1430,Đúng
1431,Đúng
1432,Đúng
1433,Sai
1434,Sai
1435,Sai
1436,Đúng
1437,Đúng
1438,Đúng
1439,Đúng
1440,Sai
1441,Sai
1442,Đúng
1443,Đúng
1444,Sai
1445,Đúng
1446,Đúng
1447,Sai
1448,Sai
1449,Sai
1450,Đúng
1451,Đúng
1452,Đúng
1453,Sai
1454,Sai
1455,Sai
1456,Đúng
1457,Sai
1458,Đúng
1459,Sai
1460,Sai
1461,Đúng
1462,Đúng
1463,Sai
1464,Đúng
1465,Sai
1466,Sai
1467,Đúng
1468,Đúng
1469,Đúng
1470,Sai
1471,Sai
1472,Đúng
1473,Sai
1474,Đúng
1475,Đúng
1476,Sai
1477,Sai
1478,Đúng
1479,Sai
1480,Đúng
1481,Đúng
1482,Đúng
1483,Sai
1484,Sai
1485,Sai
1486,Đúng
1487,Đúng
1488,Sai
1489,Đúng
1490,Đúng
1491,Sai
1492,Đúng
1493,Sai
1494,Sai
1495,Sai
1496,Đúng
1497,Sai
1498,Đúng
1499,Sai
1500,Đúng
